model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Yaris,2017,Manual,43000,Petrol,150,58.9,1.5,8000
Yaris,2016,Automatic,39842,Hybrid,0,78.0,1.5,11795
Yaris,2017,Manual,12091,Petrol,145,58.9,1.5,10795
Yaris,2017,Manual,3325,Petrol,145,56.5,1.5,11995
Yaris,2018,Manual,6174,Petrol,145,58.9,1.5,11800
Yaris,2016,Automatic,22362,Hybrid,0,78.0,1.5,12690
Yaris,2017,Automatic,20000,Hybrid,0,78.0,1.5,13490
Yaris,2017,Manual,5764,Petrol,145,56.5,1.5,14200
Yaris,2017,Automatic,27787,Hybrid,0,78.0,1.5,14595
Yaris,2017,Manual,18250,Petrol,145,58.9,1.5,10000
Yaris,2017,Manual,25996,Petrol,150,58.9,1.5,10000
Yaris,2017,Manual,31044,Petrol,150,58.9,1.5,9495
Yaris,2017,Manual,28916,Petrol,145,65.7,1.0,9000
Yaris,2017,Automatic,7284,Hybrid,0,78.0,1.5,13995
Yaris,2014,Manual,37709,Petrol,125,52.3,1.3,7400
Yaris,2018,Manual,9643,Petrol,145,58.9,1.5,11200
Yaris,2014,Manual,75452,Diesel,0,74.3,1.4,5590
Yaris,2016,Automatic,22894,Petrol,30,58.0,1.3,10290
Yaris,2017,Manual,25006,Petrol,30,55.0,1.3,9890
Yaris,2015,Manual,28896,Petrol,0,66.0,1.0,6290
Yaris,2019,Automatic,6000,Petrol,145,47.9,1.5,12495
Yaris,2015,Automatic,30856,Hybrid,0,78.0,1.5,12995
Yaris,2015,Manual,18700,Petrol,30,58.0,1.3,7995
Yaris,2016,Manual,28443,Petrol,0,66.0,1.0,7495
Yaris,2017,Manual,13101,Petrol,150,56.5,1.5,10495
Yaris,2018,Manual,17334,Petrol,145,58.9,1.5,10995
Yaris,2017,Manual,10260,Petrol,150,65.7,1.0,9995
Yaris,2018,Manual,18593,Petrol,150,58.9,1.5,10200
Yaris,2016,Automatic,11340,Hybrid,0,78.0,1.5,15895
Yaris,2016,Automatic,13467,Hybrid,0,86.0,1.5,11995
Yaris,2019,Automatic,11465,Petrol,145,47.9,1.5,14295
Yaris,2018,Manual,9891,Petrol,145,58.9,1.5,12495
Yaris,2019,Manual,4998,Petrol,145,47.9,1.5,13995
Yaris,2014,Semi-Auto,48050,Petrol,30,55.4,1.3,7995
Yaris,2018,Manual,9643,Petrol,145,58.9,1.5,10750
Yaris,2016,Manual,32190,Petrol,30,58.0,1.3,8200
Yaris,2016,Manual,10290,Petrol,30,58.0,1.3,8995
Yaris,2018,Automatic,1562,Petrol,145,47.1,1.5,14195
Yaris,2018,Manual,9683,Petrol,145,47.1,1.5,12590
Yaris,2018,Automatic,6775,Hybrid,140,76.3,1.5,14700
Yaris,2017,Manual,35597,Petrol,145,58.9,1.5,9995
Yaris,2016,Manual,24700,Petrol,30,55.0,1.3,8490
Yaris,2014,Automatic,46839,Hybrid,0,80.7,1.5,8995
Yaris,2018,Manual,1000,Petrol,150,58.9,1.5,11195
Yaris,2018,Manual,12189,Petrol,150,47.1,1.5,10600
Yaris,2019,Manual,4036,Petrol,150,47.9,1.5,11800
Yaris,2018,Manual,20740,Petrol,145,65.7,1.0,9595
Yaris,2016,Manual,50096,Petrol,0,66.0,1.0,6995
Yaris,2017,Automatic,13093,Hybrid,0,86.0,1.5,11795
Yaris,2017,Manual,22465,Petrol,30,55.0,1.3,9495
Yaris,2017,Manual,26791,Petrol,145,58.9,1.5,10350
Yaris,2019,Manual,9100,Petrol,145,47.9,1.5,13750
Yaris,2015,Automatic,17250,Hybrid,0,76.3,1.5,11750
Yaris,2018,Manual,8736,Petrol,145,56.5,1.5,11800
Yaris,2017,Manual,14150,Petrol,145,56.5,1.5,11300
Yaris,2019,Manual,9070,Petrol,145,47.9,1.5,12000
Yaris,2017,Manual,46706,Petrol,145,58.9,1.5,9495
Yaris,2018,Manual,5691,Petrol,145,47.1,1.5,11900
Yaris,2017,Automatic,6150,Hybrid,0,78.0,1.5,14995
Yaris,2017,Manual,13659,Petrol,30,58.0,1.3,8995
Yaris,2019,Manual,11772,Petrol,145,47.9,1.5,12500
Yaris,2016,Manual,36788,Petrol,30,58.0,1.3,7995
Yaris,2018,Manual,10128,Petrol,145,58.9,1.5,9995
Yaris,2014,Automatic,61042,Hybrid,0,80.7,1.5,9450
Yaris,2017,Manual,5951,Petrol,145,58.9,1.5,10550
Yaris,2016,Manual,17660,Petrol,30,55.0,1.3,9995
Yaris,2018,Manual,13283,Petrol,145,58.9,1.5,11000
Yaris,2018,Manual,11112,Petrol,145,58.9,1.5,10995
Yaris,2018,Manual,13607,Petrol,145,58.9,1.5,10995
Yaris,2016,Automatic,12567,Hybrid,0,78.0,1.5,11995
Yaris,2017,Manual,18888,Petrol,145,58.9,1.5,8995
Yaris,2018,Manual,9279,Petrol,145,56.5,1.5,9995
Yaris,2018,Automatic,30184,Hybrid,135,76.3,1.5,11995
Yaris,2015,Automatic,36111,Hybrid,0,86.0,1.5,8995
Yaris,2018,Manual,23111,Petrol,145,65.7,1.0,8995
Yaris,2018,Manual,17211,Petrol,145,58.9,1.5,9995
Yaris,2018,Automatic,24616,Petrol,145,60.1,1.5,17495
Yaris,2014,Semi-Auto,48200,Petrol,30,55.4,1.3,8000
Yaris,2018,Manual,41855,Petrol,145,58.9,1.5,8995
Yaris,2016,Manual,17279,Petrol,30,58.0,1.3,7995
Yaris,2016,Manual,15122,Petrol,30,58.0,1.3,7995
Yaris,2018,Automatic,9989,Hybrid,135,76.3,1.5,12995
Yaris,2017,Automatic,8748,Hybrid,135,76.3,1.5,12995
Yaris,2018,Automatic,14655,Petrol,145,60.1,1.5,11695
Yaris,2018,Automatic,15432,Hybrid,135,76.3,1.5,11995
Yaris,2017,Automatic,15237,Petrol,30,58.0,1.3,10495
Yaris,2018,Manual,26522,Petrol,150,58.9,1.5,9995
Yaris,2017,Automatic,9851,Petrol,145,60.1,1.5,10995
Yaris,2018,Manual,31255,Petrol,145,47.1,1.5,9495
Yaris,2018,Manual,22889,Petrol,145,56.5,1.5,9995
Yaris,2018,Automatic,10512,Petrol,145,60.1,1.5,11995
Yaris,2017,Automatic,25823,Hybrid,0,86.0,1.5,10995
Yaris,2017,Automatic,22909,Hybrid,0,86.0,1.5,10995
Yaris,2017,Automatic,24100,Hybrid,0,86.0,1.5,10995
Yaris,2017,Automatic,23802,Hybrid,0,86.0,1.5,10995
Yaris,2017,Automatic,20275,Hybrid,0,78.0,1.5,12695
Yaris,2017,Manual,34039,Petrol,30,58.0,1.3,8268
Yaris,2018,Manual,20020,Petrol,145,47.1,1.5,9995
Yaris,2016,Automatic,41111,Hybrid,0,86.0,1.5,9995
Yaris,2017,Automatic,11521,Hybrid,135,76.3,1.5,12995
Yaris,2019,Automatic,9991,Hybrid,140,76.3,1.5,18868
Yaris,2018,Manual,10513,Petrol,145,58.9,1.5,10995
Yaris,2018,Automatic,7906,Petrol,145,60.1,1.5,14991
Yaris,2017,Automatic,24683,Hybrid,135,76.3,1.5,12795
Yaris,2017,Automatic,21709,Hybrid,0,86.0,1.5,11995
Yaris,2019,Manual,1899,Petrol,145,47.9,1.5,14995
Yaris,2018,Manual,35000,Petrol,145,47.1,1.5,9830
Yaris,2019,Manual,7885,Petrol,145,47.9,1.5,11995
Yaris,2016,Manual,52667,Petrol,0,66.0,1.0,6997
Yaris,2016,Automatic,26599,Petrol,30,55.0,1.3,10795
Yaris,2016,Manual,41074,Petrol,30,58.0,1.3,8995
Yaris,2019,Manual,7414,Petrol,145,47.9,1.5,11733
Yaris,2019,Manual,50,Petrol,145,47.9,1.5,12795
Yaris,2018,Manual,18946,Petrol,145,58.9,1.5,10721
Yaris,2018,Manual,13049,Petrol,145,58.9,1.5,10378
Yaris,2016,Automatic,30338,Hybrid,0,86.0,1.5,12191
Yaris,2019,Manual,7640,Petrol,145,47.9,1.5,11641
Yaris,2019,Manual,10842,Petrol,145,47.9,1.5,11585
Yaris,2018,Automatic,20415,Petrol,145,60.1,1.5,11975
Yaris,2017,Automatic,17212,Hybrid,0,78.0,1.5,14122
Yaris,2016,Manual,33204,Petrol,30,55.0,1.3,8982
Yaris,2015,Automatic,24654,Hybrid,0,78.0,1.5,12721
Yaris,2019,Automatic,11970,Hybrid,135,76.3,1.5,13671
Yaris,2016,Automatic,11903,Petrol,30,58.0,1.3,10584
Yaris,2019,Manual,7885,Petrol,145,47.9,1.5,10610
Yaris,2015,Manual,15636,Petrol,30,55.0,1.3,8632
Yaris,2019,Manual,9721,Petrol,145,47.9,1.5,11426
Yaris,2019,Manual,6020,Petrol,145,47.9,1.5,10660
Yaris,2019,Manual,5988,Petrol,145,47.9,1.5,10660
Yaris,2019,Manual,7869,Petrol,145,47.9,1.5,10660
Yaris,2018,Automatic,10403,Hybrid,135,76.3,1.5,13480
Yaris,2017,Automatic,33710,Petrol,145,60.1,1.5,10999
Yaris,2017,Manual,26308,Petrol,145,58.9,1.5,9902
Yaris,2015,Manual,29400,Petrol,30,55.0,1.3,7633
Yaris,2017,Manual,28544,Petrol,145,56.5,1.5,11800
Yaris,2016,Automatic,37865,Hybrid,0,78.0,1.5,13995
Yaris,2016,Manual,50980,Petrol,30,58.0,1.3,6987
Yaris,2019,Manual,7452,Petrol,145,47.9,1.5,11779
Yaris,2018,Automatic,16921,Hybrid,135,76.3,1.5,13252
Yaris,2016,Manual,41240,Petrol,30,55.0,1.3,8477
Yaris,2017,Automatic,13874,Petrol,30,58.0,1.3,10744
Yaris,2018,Manual,9321,Petrol,145,58.9,1.5,10684
Yaris,2017,Automatic,21916,Petrol,145,60.1,1.5,11326
Yaris,2015,Automatic,35841,Hybrid,0,78.0,1.5,11157
Yaris,2018,Manual,28112,Petrol,145,58.9,1.5,9386
Yaris,2015,Manual,17750,Petrol,30,55.0,1.3,8772
Yaris,2016,Manual,6553,Petrol,30,58.0,1.3,9436
Yaris,2016,Automatic,53222,Hybrid,0,78.5,1.5,11091
Yaris,2017,Manual,16845,Petrol,145,58.9,1.5,9707
Yaris,2019,Manual,11102,Petrol,145,47.9,1.5,13039
Yaris,2018,Manual,18256,Petrol,145,56.5,1.5,10707
Yaris,2017,Manual,19678,Petrol,30,58.0,1.3,8994
Yaris,2016,Automatic,20216,Hybrid,0,78.0,1.5,12500
Yaris,2016,Automatic,9857,Hybrid,0,78.0,1.5,13534
Yaris,2017,Manual,28698,Petrol,30,58.0,1.3,8253
Yaris,2019,Automatic,3456,Petrol,145,47.9,1.5,13458
Yaris,2019,Manual,9034,Petrol,145,47.9,1.5,11895
Yaris,2018,Manual,27855,Petrol,150,58.9,1.5,9899
Yaris,2016,Automatic,27500,Hybrid,0,78.0,1.5,11295
Yaris,2015,Automatic,50033,Hybrid,0,86.0,1.5,9995
Yaris,2018,Manual,22164,Petrol,145,58.9,1.5,10795
Yaris,2019,Manual,4263,Petrol,150,47.9,1.5,12171
Yaris,2018,Manual,22978,Petrol,145,58.9,1.5,10515
Yaris,2017,Manual,13297,Petrol,150,58.9,1.5,9750
Yaris,2017,Manual,35137,Petrol,30,55.0,1.3,8950
Yaris,2019,Automatic,3150,Hybrid,140,76.3,1.5,14295
Yaris,2018,Automatic,11125,Hybrid,140,67.3,1.5,14895
Yaris,2016,Manual,2845,Petrol,30,58.0,1.3,9395
Yaris,2017,Manual,19205,Petrol,150,58.9,1.5,10247
Yaris,2018,Automatic,14274,Petrol,150,47.1,1.5,12995
Yaris,2017,Automatic,28290,Hybrid,0,86.0,1.5,12222
Yaris,2015,Manual,17511,Petrol,0,66.0,1.0,7295
Yaris,2019,Manual,9413,Petrol,145,47.9,1.5,14369
Yaris,2016,Manual,25234,Petrol,30,58.0,1.3,8150
Yaris,2019,Automatic,2999,Petrol,145,47.9,1.5,13299
Yaris,2016,Automatic,29931,Hybrid,0,86.0,1.5,11300
Yaris,2018,Manual,10741,Petrol,145,47.1,1.5,10850
Yaris,2017,Manual,19195,Petrol,145,55.0,1.3,10250
Yaris,2020,Automatic,3113,Petrol,145,47.9,1.5,19276
Yaris,2019,Automatic,4256,Petrol,145,47.9,1.5,12750
Yaris,2016,Automatic,15031,Petrol,30,55.0,1.3,10950
Yaris,2019,Automatic,3970,Petrol,145,47.9,1.5,12750
Yaris,2019,Manual,3033,Petrol,145,47.9,1.5,12650
Yaris,2019,Manual,3696,Petrol,145,47.9,1.5,11450
Yaris,2019,Manual,8935,Petrol,145,47.9,1.5,11750
Yaris,2019,Manual,5496,Petrol,145,47.9,1.5,11750
Yaris,2019,Manual,11444,Petrol,145,47.9,1.5,11750
Yaris,2018,Manual,16704,Petrol,145,56.5,1.5,10800
Yaris,2019,Automatic,2250,Petrol,145,47.9,1.5,13489
Yaris,2018,Manual,14600,Petrol,150,58.9,1.5,10250
Yaris,2017,Manual,29600,Petrol,150,58.9,1.5,9325
Yaris,2020,Manual,1985,Petrol,145,47.9,1.5,14995
Yaris,2019,Manual,1442,Petrol,145,47.9,1.5,12995
Yaris,2017,Manual,9100,Petrol,30,58.0,1.3,9250
Yaris,2018,Automatic,13692,Petrol,150,60.1,1.5,11975
Yaris,2017,Manual,36104,Petrol,30,58.0,1.3,8250
Yaris,2017,Manual,12017,Petrol,30,55.0,1.3,10450
Yaris,2016,Automatic,44571,Hybrid,0,78.0,1.5,10700
Yaris,2017,Automatic,19280,Hybrid,0,78.0,1.5,13995
Yaris,2019,Manual,10225,Petrol,150,56.5,1.0,9950
Yaris,2017,Manual,18121,Petrol,150,56.5,1.5,10750
Yaris,2019,Manual,15000,Petrol,145,47.9,1.5,11995
Yaris,2019,Manual,12600,Petrol,145,47.9,1.5,14582
Yaris,2017,Manual,13000,Petrol,30,55.0,1.3,10125
Yaris,2018,Manual,8500,Petrol,145,47.1,1.5,12995
Yaris,2017,Automatic,6400,Hybrid,140,76.3,1.5,13200
Yaris,2019,Manual,8788,Petrol,145,47.9,1.5,12150
Yaris,2019,Manual,9469,Petrol,145,47.9,1.5,12150
Yaris,2019,Manual,6271,Petrol,145,47.9,1.5,12450
Yaris,2019,Manual,8394,Petrol,145,47.9,1.5,11750
Yaris,2019,Manual,13228,Petrol,145,47.9,1.5,11450
Yaris,2019,Automatic,6199,Petrol,145,47.9,1.5,12750
Yaris,2019,Automatic,5286,Petrol,145,47.9,1.5,12750
Yaris,2017,Manual,15000,Petrol,30,55.0,1.3,10595
Yaris,2019,Manual,100,Petrol,145,47.9,1.5,14495
Yaris,2019,Manual,2500,Petrol,145,47.9,1.5,15495
Yaris,2017,Manual,4500,Petrol,30,58.0,1.3,10995
Yaris,2019,Manual,1974,Petrol,145,47.9,1.5,12550
Yaris,2016,Automatic,27878,Hybrid,0,86.0,1.5,12695
Yaris,2017,Manual,21100,Petrol,145,56.5,1.5,10995
Yaris,2017,Automatic,11752,Hybrid,0,86.0,1.5,12950
Yaris,2019,Automatic,1000,Petrol,145,47.9,1.5,13800
Yaris,2017,Manual,15027,Petrol,30,58.0,1.3,9500
Yaris,2017,Automatic,12000,Hybrid,140,76.3,1.5,14500
Yaris,2014,Automatic,29440,Hybrid,0,78.0,1.5,12250
Yaris,2018,Manual,11100,Petrol,150,47.1,1.5,10395
Yaris,2016,Automatic,16387,Hybrid,0,86.0,1.5,14995
Yaris,2017,Automatic,80000,Hybrid,140,76.3,1.5,10150
Yaris,2017,Automatic,29257,Petrol,30,58.0,1.3,12000
Yaris,2016,Automatic,12493,Hybrid,0,78.0,1.5,14000
Yaris,2017,Automatic,14500,Petrol,145,60.1,1.5,13500
Yaris,2017,Automatic,47517,Hybrid,135,67.3,1.5,13875
Yaris,2016,Automatic,20718,Hybrid,0,86.0,1.5,11500
Yaris,2017,Manual,41054,Petrol,30,58.0,1.3,9300
Yaris,2016,Automatic,23000,Hybrid,0,86.0,1.5,11895
Yaris,2015,Manual,28836,Petrol,30,55.0,1.3,9300
Yaris,2019,Manual,12034,Petrol,145,47.9,1.5,12000
Yaris,2018,Manual,16800,Petrol,145,47.1,1.5,10500
Yaris,2018,Manual,32819,Petrol,145,56.5,1.5,11000
Yaris,2018,Manual,11450,Petrol,145,58.9,1.5,10295
Yaris,2017,Automatic,13458,Hybrid,0,86.0,1.5,12500
Yaris,2014,Automatic,40000,Hybrid,0,80.7,1.5,9000
Yaris,2016,Manual,24000,Petrol,30,58.0,1.3,8995
Yaris,2015,Manual,46604,Diesel,0,80.7,1.4,6498
Yaris,2014,Automatic,42000,Hybrid,0,80.7,1.5,9500
Yaris,2016,Manual,23759,Petrol,30,55.0,1.3,9000
Yaris,2019,Manual,9045,Petrol,145,49.6,1.0,10495
Yaris,2018,Automatic,11656,Hybrid,135,76.3,1.5,13885
Yaris,2018,Manual,17217,Petrol,145,58.9,1.5,9789
Yaris,2015,Automatic,48160,Petrol,30,58.0,1.3,7999
Yaris,2017,Manual,6312,Petrol,145,58.9,1.5,9299
Yaris,2015,Manual,23690,Petrol,0,66.0,1.0,6350
Yaris,2019,Manual,6514,Petrol,150,47.9,1.5,11499
Yaris,2019,Automatic,22000,Petrol,145,47.9,1.5,11984
Yaris,2015,Automatic,19597,Hybrid,0,86.0,1.5,10498
Yaris,2019,Automatic,18500,Hybrid,140,76.3,1.5,14249
Yaris,2019,Manual,5855,Petrol,150,58.9,1.5,11850
Yaris,2016,Manual,19000,Petrol,30,58.0,1.3,9700
Yaris,2019,Manual,6434,Petrol,150,47.9,1.5,11795
Yaris,2019,Manual,6896,Petrol,145,47.9,1.5,11799
Yaris,2016,Manual,19900,Petrol,0,66.0,1.0,7710
Yaris,2014,Manual,39000,Petrol,30,58.0,1.3,5795
Yaris,2017,Automatic,10122,Petrol,145,60.1,1.5,11490
Yaris,2015,Automatic,24165,Hybrid,0,78.0,1.5,12850
Yaris,2017,Manual,55104,Petrol,30,58.0,1.3,7350
Yaris,2019,Manual,100,Petrol,145,47.9,1.5,11949
Yaris,2017,Manual,6294,Petrol,145,56.5,1.5,10890
Yaris,2014,Automatic,46510,Hybrid,0,78.0,1.5,9650
Yaris,2018,Manual,14072,Petrol,145,58.9,1.5,10990
Yaris,2019,Manual,3950,Petrol,145,47.9,1.5,12487
Yaris,2019,Manual,25,Petrol,145,47.9,1.5,12990
Yaris,2018,Manual,14322,Petrol,145,47.1,1.5,12495
Yaris,2016,Automatic,41143,Hybrid,0,86.0,1.5,12995
Yaris,2016,Automatic,25750,Hybrid,0,86.0,1.5,11000
Yaris,2019,Manual,8799,Petrol,145,47.9,1.5,11790
Yaris,2015,Manual,32590,Petrol,30,55.0,1.3,7750
Yaris,2017,Manual,25683,Petrol,30,55.0,1.3,9657
Yaris,2015,Manual,17305,Petrol,30,58.0,1.3,8200
Yaris,2017,Automatic,17409,Hybrid,0,86.0,1.5,12000
Yaris,2015,Automatic,45000,Petrol,30,58.0,1.3,8650
Yaris,2015,Manual,48344,Petrol,30,58.0,1.3,7290
Yaris,2014,Automatic,46344,Hybrid,0,86.0,1.5,9595
Yaris,2018,Manual,12066,Petrol,150,48.7,1.0,10495
Yaris,2019,Manual,2847,Petrol,150,47.9,1.5,12905
Yaris,2014,Manual,36992,Petrol,30,58.9,1.0,7058
Yaris,2017,Automatic,33659,Hybrid,0,86.0,1.5,12790
Yaris,2017,Automatic,32398,Hybrid,140,76.3,1.5,13750
Yaris,2016,Automatic,19464,Hybrid,0,86.0,1.5,11475
Yaris,2019,Manual,9600,Petrol,150,47.9,1.5,12000
Yaris,2019,Manual,12410,Petrol,145,47.9,1.5,12390
Yaris,2019,Manual,11990,Petrol,145,47.9,1.5,11780
Yaris,2019,Manual,10701,Petrol,145,47.9,1.5,11790
Yaris,2019,Manual,10091,Petrol,145,47.9,1.5,11990
Yaris,2019,Manual,8303,Petrol,145,47.9,1.5,11495
Yaris,2014,Manual,54225,Petrol,30,55.0,1.3,7750
Yaris,2018,Automatic,17306,Hybrid,135,76.3,1.5,13363
Yaris,2018,Automatic,11133,Hybrid,135,76.3,1.5,13795
Yaris,2017,Manual,14401,Petrol,145,58.9,1.5,10495
Yaris,2015,Automatic,20004,Hybrid,0,78.0,1.5,12995
Yaris,2018,Manual,14301,Petrol,145,58.9,1.5,10995
Yaris,2015,Automatic,23271,Petrol,30,58.0,1.3,9131
Yaris,2014,Automatic,7881,Hybrid,0,76.3,1.5,11995
Yaris,2018,Automatic,15750,Petrol,145,47.1,1.5,13495
Yaris,2014,Automatic,39800,Hybrid,0,80.7,1.5,9749
Yaris,2016,Automatic,20674,Hybrid,0,86.0,1.5,11401
Yaris,2014,Manual,55000,Petrol,30,55.0,1.3,6895
Yaris,2017,Manual,21691,Petrol,30,58.0,1.3,9420
Yaris,2015,Manual,41629,Petrol,30,55.0,1.3,7495
Yaris,2015,Automatic,49479,Hybrid,0,78.0,1.5,10995
Yaris,2016,Automatic,44186,Hybrid,0,78.0,1.5,12695
Yaris,2016,Manual,2700,Petrol,30,58.0,1.3,8295
Yaris,2015,Automatic,43500,Hybrid,0,86.0,1.5,10195
Yaris,2016,Manual,14800,Petrol,30,55.0,1.3,9490
Yaris,2015,Automatic,39000,Hybrid,0,86.0,1.5,9995
Yaris,2016,Manual,14600,Petrol,0,66.0,1.0,8895
Yaris,2018,Manual,18610,Petrol,150,56.5,1.5,11885
Yaris,2017,Automatic,18633,Hybrid,0,86.0,1.5,10790
Yaris,2018,Automatic,10571,Petrol,145,60.1,1.5,13895
Yaris,2017,Manual,30778,Petrol,145,56.5,1.5,9995
Yaris,2017,Automatic,5626,Petrol,30,58.0,1.3,9990
Yaris,2018,Manual,7102,Petrol,145,47.1,1.5,11395
Yaris,2019,Automatic,13000,Petrol,150,47.9,1.5,12795
Yaris,2014,Manual,34000,Petrol,30,55.0,1.3,6491
Yaris,2018,Manual,36413,Petrol,150,58.9,1.5,10895
Yaris,2018,Automatic,12000,Hybrid,135,76.3,1.5,13995
Yaris,2016,Automatic,13432,Hybrid,0,78.0,1.5,14295
Yaris,2019,Automatic,3546,Petrol,145,47.9,1.5,14995
Yaris,2016,Manual,12444,Petrol,30,55.0,1.3,13690
Yaris,2014,Semi-Auto,30121,Petrol,30,55.4,1.3,8795
Yaris,2014,Manual,42472,Diesel,0,72.4,1.4,6295
Yaris,2018,Automatic,1219,Petrol,145,47.1,1.5,14695
Yaris,2015,Automatic,12600,Hybrid,0,86.0,1.5,11995
Yaris,2019,Manual,1905,Petrol,145,49.6,1.0,11491
Yaris,2018,Manual,14999,Petrol,145,56.5,1.5,10991
Yaris,2019,Manual,9870,Petrol,145,47.9,1.5,11980
Yaris,2019,Manual,4589,Petrol,145,47.9,1.5,13790
Yaris,2020,Manual,4895,Petrol,150,49.6,1.0,12495
Yaris,2019,Automatic,6113,Petrol,145,47.9,1.5,15491
Yaris,2019,Manual,5000,Petrol,145,47.9,1.5,11991
Yaris,2019,Manual,3000,Petrol,145,47.9,1.5,13491
Yaris,2017,Manual,24000,Petrol,30,58.0,1.3,8900
Yaris,2016,Automatic,69588,Hybrid,0,86.0,1.5,9991
Yaris,2016,Automatic,57000,Hybrid,0,86.0,1.5,10491
Yaris,2019,Automatic,6817,Petrol,145,47.9,1.5,12990
Yaris,2015,Automatic,15900,Petrol,30,55.4,1.3,9595
Yaris,2019,Manual,2940,Petrol,145,58.9,1.5,12490
Yaris,2019,Manual,3560,Petrol,145,58.9,1.5,12490
Yaris,2016,Manual,38978,Petrol,30,58.0,1.3,8295
Yaris,2017,Manual,14000,Petrol,30,58.0,1.3,9995
Yaris,2017,Manual,27220,Petrol,145,56.5,1.5,9930
Yaris,2018,Automatic,16600,Hybrid,135,76.3,1.5,14791
Yaris,2016,Automatic,83288,Hybrid,0,86.0,1.5,8991
Yaris,2018,Automatic,6635,Petrol,145,60.1,1.5,12201
Yaris,2014,Manual,60572,Petrol,125,52.3,1.3,5401
Yaris,2017,Automatic,16523,Hybrid,0,78.0,1.5,15295
Yaris,2017,Automatic,8802,Hybrid,0,86.0,1.5,14695
Yaris,2018,Manual,21128,Petrol,145,48.7,1.0,9995
Yaris,2015,Manual,22000,Petrol,30,58.0,1.3,8495
Yaris,2016,Manual,22000,Petrol,30,55.0,1.3,8750
Yaris,2016,Automatic,40100,Hybrid,0,86.0,1.5,11991
Yaris,2016,Automatic,37547,Hybrid,0,86.0,1.5,11462
Yaris,2014,Manual,40712,Petrol,125,51.4,1.3,7042
Yaris,2019,Manual,2291,Petrol,145,47.9,1.5,12386
Yaris,2014,Automatic,13974,Hybrid,0,78.0,1.5,12000
Yaris,2015,Automatic,19600,Hybrid,0,78.0,1.5,11000
Yaris,2019,Manual,13663,Petrol,145,47.9,1.5,11210
Yaris,2019,Manual,1822,Petrol,145,47.9,1.5,12426
Yaris,2017,Manual,13482,Petrol,30,55.0,1.3,10492
Yaris,2018,Manual,9169,Petrol,145,58.9,1.5,10501
Yaris,2017,Automatic,46953,Hybrid,0,86.0,1.5,10902
Yaris,2016,Automatic,21754,Hybrid,0,86.0,1.5,11434
Yaris,2019,Manual,6903,Petrol,145,47.9,1.5,11811
Yaris,2016,Automatic,12641,Hybrid,0,86.0,1.5,11499
Yaris,2017,Manual,38648,Petrol,30,58.0,1.3,8799
Yaris,2015,Automatic,39498,Petrol,30,58.0,1.3,7999
Yaris,2017,Manual,5962,Petrol,30,58.0,1.3,9801
Yaris,2017,Manual,26313,Petrol,145,56.5,1.5,9664
Yaris,2017,Manual,20927,Petrol,30,58.0,1.3,8695
Yaris,2018,Manual,6487,Petrol,145,47.1,1.5,12750
Yaris,2017,Manual,15830,Petrol,30,55.0,1.3,9795
Yaris,2019,Manual,2480,Petrol,145,47.9,1.5,11995
Yaris,2019,Manual,4725,Petrol,145,47.9,1.5,11950
Yaris,2018,Manual,19325,Petrol,145,56.5,1.5,11395
Yaris,2019,Manual,3160,Petrol,145,47.9,1.5,11850
Yaris,2017,Manual,13420,Petrol,145,56.5,1.5,10195
Yaris,2017,Automatic,28300,Hybrid,0,86.0,1.5,10995
Yaris,2019,Manual,7420,Petrol,145,47.9,1.5,11220
Yaris,2019,Manual,6818,Petrol,145,47.9,1.5,11816
Yaris,2019,Manual,2732,Petrol,145,47.9,1.5,11836
Yaris,2019,Manual,8866,Petrol,145,47.9,1.5,13130
Yaris,2019,Manual,7122,Petrol,145,47.9,1.5,10710
Yaris,2019,Manual,5925,Petrol,145,47.9,1.5,12170
Yaris,2017,Manual,19383,Petrol,30,55.0,1.3,9712
Yaris,2017,Automatic,10984,Hybrid,0,78.0,1.5,13795
Yaris,2016,Automatic,26897,Petrol,30,58.0,1.3,9495
Yaris,2016,Manual,24635,Petrol,30,55.0,1.3,9711
Yaris,2018,Automatic,6617,Petrol,150,60.1,1.5,12631
Yaris,2017,Manual,31500,Petrol,145,58.9,1.5,9195
Yaris,2017,Automatic,20906,Hybrid,0,86.0,1.5,12395
Yaris,2017,Manual,20272,Petrol,145,65.7,1.0,8801
Yaris,2018,Manual,27830,Petrol,145,58.9,1.5,9509
Yaris,2015,Manual,21090,Petrol,30,55.0,1.3,8764
Yaris,2019,Manual,2422,Petrol,145,47.9,1.5,14810
Yaris,2019,Manual,5633,Petrol,145,47.9,1.5,11810
Yaris,2019,Manual,13986,Petrol,145,47.9,1.5,11200
Yaris,2017,Manual,25071,Petrol,30,55.0,1.3,10122
Yaris,2019,Automatic,6009,Petrol,145,47.9,1.5,14260
Yaris,2016,Automatic,12805,Petrol,30,58.0,1.3,10344
Yaris,2017,Manual,37521,Petrol,30,55.0,1.3,9242
Yaris,2017,Automatic,7195,Petrol,30,58.0,1.3,11881
Yaris,2019,Automatic,10010,Petrol,145,47.9,1.5,13495
Yaris,2019,Manual,7244,Petrol,145,47.9,1.5,11440
Yaris,2019,Automatic,15010,Hybrid,135,76.3,1.5,14516
Yaris,2019,Manual,2732,Petrol,145,47.9,1.5,12054
Yaris,2014,Automatic,27621,Hybrid,0,76.3,1.5,9995
